ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;;;;
202210;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52,;50,;39,;13,;;;;;
202210;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1764,;1226,;989,;775,;;;;;
202210;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;477,;442,;360,;117,;;;;;
202210;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4270,;3383,;2166,;2104,;;;;;
202210;40105;MINISTERIO DA DEFESA;MD;3010,;2664,;1359,;1651,;;;;;
202210;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8884,;8831,;6696,;2188,;;;;;
202210;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5686,;4791,;2896,;2790,;;;;;
202210;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1053,;704,;490,;563,;;;;;
202210;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1172,;831,;558,;614,;;;;;
202210;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;237,;237,;196,;41,;;;;;
202210;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3296,;2810,;1489,;1807,;;;;;
202210;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148,;145,;89,;59,;;;;;
202210;40408;FUNDACAO CULTURAL PALMARES;FCP;25,;25,;23,;2,;;;;;
202210;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1040,;844,;344,;696,;;;;;
202210;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;589,;589,;412,;177,;;;;;
202210;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87,;87,;,;87,;;;;;
202210;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6424,;6408,;2914,;3510,;;;;;
202210;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5885,;5815,;5766,;119,;;;;;
202210;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5647,;5646,;5424,;223,;;;;;
202210;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2741,;2734,;2724,;17,;;;;;
202210;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7,;7,;,;7,;;;;;
202210;41100;MINISTERIO DAS COMUNICACOES;MCOM;85,;85,;80,;5,;;;;;
202210;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1771,;1576,;1305,;466,;;;;;
202210;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6546,;3999,;2842,;3704,;;;;;
202210;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1495,;1494,;651,;844,;;;;;
202210;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;740,;595,;360,;380,;;;;;
202210;44205;AGENCIA NACIONAL DE AGUAS;ANA;397,;380,;289,;108,;;;;;
202210;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216,;215,;116,;100,;;;;;
202210;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2873,;2224,;1506,;1367,;;;;;
202210;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;597,;582,;427,;170,;;;;;
202210;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11528,;11525,;4091,;7437,;;;;;
202210;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;693,;693,;318,;375,;;;;;
202210;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826,;533,;331,;495,;;;;;
202210;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;987,;938,;408,;579,;;;;;
202210;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1829,;1552,;1261,;568,;;;;;
202210;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201,;191,;130,;71,;;;;;
202210;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;230,;208,;169,;61,;;;;;
202210;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97,;97,;69,;28,;;;;;
202210;54000;MINISTERIO DO TURISMO;MTUR;839,;820,;695,;144,;;;;;
202210;55000;MINISTERIO DA CIDADANIA;MC;994,;756,;407,;587,;;;;;
202210;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502,;379,;176,;326,;;;;;
202210;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43467,;42097,;19197,;24270,;;;;;
202210;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5080,;2624,;2209,;2871,;;;;;
202210;70000;COMANDO DA MARINHA;CM;9016,;8002,;3077,;5939,;;;;;
202210;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89,;38,;36,;53,;;;;;
202210;98000;ORGAO CENTRAL DO SIPEC;SIPEC;6066,;,;,;6066,;;;;;
202211;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;11994,;11225,;5933,;6061,;;;;;
202211;15000;MINISTERIO DA EDUCACAO;MEC;34494,;1880,;669,;33825,;;;;;
202211;16000;COMANDO DO EXERCITO;C.EX;7929,;7927,;3439,;4490,;;;;;
202211;16100;FUNDACAO OSORIO;F.OSORIO;93,;92,;56,;37,;;;;;
202211;17000;MINISTERIO DA ECONOMIA;ME;65785,;55645,;26596,;39189,;;;;;
202211;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3548,;3485,;2569,;979,;;;;;
202211;20101;PRESIDENCIA DA REPUBLICA;PR;667,;225,;91,;576,;;;;;
202211;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4572,;1357,;1087,;3485,;;;;;
202211;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17577,;17441,;14674,;2903,;;;;;
202211;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;333,;28,;;;;;
202211;21000;COMANDO DA AERONAUTICA;C.AER;8612,;7648,;3127,;5485,;;;;;
202211;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202211;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202211;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;342,;342,;169,;173,;;;;;
202211;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1201,;1198,;899,;302,;;;;;
202211;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;450,;450,;250,;200,;;;;;
202211;25000;MINISTERIO DA SAUDE;MS;77807,;73104,;39791,;38016,;;;;;
202211;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;499,;390,;114,;;;;;
202211;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;280,;249,;34,;;;;;
202211;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1121,;1101,;416,;705,;;;;;
202211;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;371,;246,;;;;;
202211;26201;COLEGIO PEDRO II;C.PEDROII;2286,;2285,;2166,;120,;;;;;
202211;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;1006,;987,;55,;;;;;
202211;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3512,;3482,;3349,;163,;;;;;
202211;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5922,;5907,;5526,;396,;;;;;
202211;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5724,;5642,;5341,;383,;;;;;
202211;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3912,;3902,;3712,;200,;;;;;
202211;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5292,;5252,;5086,;206,;;;;;
202211;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7654,;7494,;6917,;737,;;;;;
202211;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3272,;3242,;3102,;170,;;;;;
202211;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7695,;7641,;7180,;515,;;;;;
202211;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5533,;5479,;5233,;300,;;;;;
202211;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6329,;6287,;5802,;527,;;;;;
202211;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6364,;6344,;5951,;413,;;;;;
202211;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6804,;6749,;6364,;440,;;;;;
202211;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5647,;5610,;5326,;321,;;;;;
202211;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5574,;5548,;5250,;324,;;;;;
202211;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13704,;13569,;12726,;978,;;;;;
202211;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5872,;5780,;5469,;403,;;;;;
202211;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4770,;4734,;4460,;310,;;;;;
202211;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2474,;2450,;2352,;122,;;;;;
202211;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2457,;2411,;2276,;181,;;;;;
202211;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1076,;1064,;1010,;66,;;;;;
202211;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2030,;2003,;1979,;51,;;;;;
202211;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3105,;3065,;2852,;253,;;;;;
202211;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1218,;1129,;1095,;123,;;;;;
202211;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2155,;2127,;1999,;156,;;;;;
202211;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1566,;1498,;1435,;131,;;;;;
202211;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1570,;1564,;1398,;172,;;;;;
202211;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1644,;1635,;1602,;42,;;;;;
202211;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3716,;3711,;3580,;136,;;;;;
202211;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;942,;922,;910,;32,;;;;;
202211;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;903,;881,;857,;46,;;;;;
202211;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5738,;5691,;5290,;448,;;;;;
202211;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1470,;1393,;1351,;119,;;;;;
202211;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1319,;1283,;1268,;51,;;;;;
202211;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1857,;1824,;1798,;59,;;;;;
202211;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;959,;939,;890,;69,;;;;;
202211;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1371,;1348,;1295,;76,;;;;;
202211;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2456,;2447,;2283,;173,;;;;;
202211;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3453,;3400,;3246,;207,;;;;;
202211;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6052,;6022,;5680,;372,;;;;;
202211;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3642,;3627,;3497,;145,;;;;;
202211;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2080,;2041,;1907,;173,;;;;;
202211;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5044,;5031,;4838,;206,;;;;;
202211;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1503,;1472,;1420,;83,;;;;;
202211;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3627,;3559,;3296,;331,;;;;;
202211;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1719,;1691,;1597,;122,;;;;;
202211;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2752,;2709,;2594,;158,;;;;;
202211;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3116,;3054,;2914,;202,;;;;;
202211;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2363,;2323,;2227,;136,;;;;;
202211;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3091,;3056,;2956,;135,;;;;;
202211;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3319,;3299,;3170,;149,;;;;;
202211;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3484,;3440,;3248,;236,;;;;;
202211;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;591,;585,;570,;21,;;;;;
202211;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1453,;1436,;1362,;91,;;;;;
202211;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1215,;1198,;1133,;82,;;;;;
202211;26292;FUNDACAO JOAQUIM NABUCO;FJN;452,;452,;169,;283,;;;;;
202211;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548,;498,;344,;204,;;;;;
202211;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1589,;1570,;1518,;71,;;;;;
202211;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1694,;1673,;1592,;102,;;;;;
202211;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1569,;1538,;1495,;74,;;;;;
202211;26401;INSTITUTO FEDERAL DO ACRE;IFAC;863,;773,;742,;121,;;;;;
202211;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1883,;1868,;1839,;44,;;;;;
202211;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1965,;1859,;1759,;206,;;;;;
202211;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1957,;1778,;1698,;259,;;;;;
202211;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3852,;3754,;3636,;216,;;;;;
202211;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2939,;2922,;2842,;97,;;;;;
202211;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1421,;1416,;1376,;45,;;;;;
202211;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3270,;3229,;3174,;96,;;;;;
202211;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1909,;1899,;1857,;52,;;;;;
202211;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1369,;1342,;1323,;46,;;;;;
202211;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1314,;1308,;1289,;25,;;;;;
202211;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1147,;1136,;1113,;34,;;;;;
202211;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1169,;1153,;1127,;42,;;;;;
202211;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2040,;1992,;1937,;103,;;;;;
202211;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1275,;1221,;1181,;94,;;;;;
202211;26416;INSTITUTO FEDERAL DO PARA;IFPA;2585,;2544,;2435,;150,;;;;;
202211;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2388,;2381,;2345,;43,;;;;;
202211;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2393,;2354,;2264,;129,;;;;;
202211;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2186,;2172,;2129,;57,;;;;;
202211;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1475,;1464,;1418,;57,;;;;;
202211;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1263,;1239,;1214,;49,;;;;;
202211;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1871,;1868,;1768,;103,;;;;;
202211;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1533,;1252,;1173,;360,;;;;;
202211;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1284,;1269,;1261,;23,;;;;;
202211;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687,;638,;606,;81,;;;;;
202211;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3041,;2819,;2651,;390,;;;;;
202211;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1375,;1327,;1281,;94,;;;;;
202211;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2094,;2059,;1994,;100,;;;;;
202211;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1039,;1028,;1007,;32,;;;;;
202211;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2442,;2336,;2238,;204,;;;;;
202211;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2621,;2410,;2355,;266,;;;;;
202211;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2029,;2002,;1903,;126,;;;;;
202211;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1755,;1724,;1651,;104,;;;;;
202211;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2739,;2717,;2681,;58,;;;;;
202211;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1834,;1827,;1766,;68,;;;;;
202211;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;721,;699,;653,;68,;;;;;
202211;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2670,;2642,;2567,;103,;;;;;
202211;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4628,;4621,;4540,;88,;;;;;
202211;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1423,;1405,;1362,;61,;;;;;
202211;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1112,;1093,;1077,;35,;;;;;
202211;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;787,;760,;732,;55,;;;;;
202211;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;646,;636,;606,;40,;;;;;
202211;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793,;769,;746,;47,;;;;;
202211;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;694,;645,;639,;55,;;;;;
202211;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;586,;572,;567,;19,;;;;;
202211;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3721,;2044,;1355,;2366,;;;;;
202211;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1949,;1410,;703,;1246,;;;;;
202211;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1857,;1402,;927,;930,;;;;;
202211;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13830,;13830,;13395,;435,;;;;;
202211;32000;MINISTERIO DE MINAS E ENERGIA;MME;711,;711,;154,;557,;;;;;
202211;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776,;776,;590,;186,;;;;;
202211;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;811,;781,;686,;125,;;;;;
202211;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2115,;836,;664,;1451,;;;;;
202211;33000;MINISTERIO DO TRABALHO E PREVIDENCIA;MTP;10382,;8765,;8726,;1656,;;;;;
202211;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231,;159,;72,;159,;;;;;
202211;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5467,;3877,;2702,;2765,;;;;;
202211;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78,;69,;44,;34,;;;;;
202211;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6559,;6258,;4612,;1947,;;;;;
202211;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4223,;4217,;1460,;2763,;;;;;
202211;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1634,;1619,;1514,;120,;;;;;
202211;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709,;677,;609,;100,;;;;;
202211;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;1999,;1249,;1138,;861,;;;;;
202211;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52,;50,;39,;13,;;;;;
202211;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1764,;1226,;988,;776,;;;;;
202211;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;477,;442,;357,;120,;;;;;
202211;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4269,;3382,;2157,;2112,;;;;;
202211;40105;MINISTERIO DA DEFESA;MD;3009,;2663,;1353,;1656,;;;;;
202211;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8881,;8828,;6680,;2201,;;;;;
202211;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5685,;4790,;2882,;2803,;;;;;
202211;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1053,;704,;490,;563,;;;;;
202211;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1172,;831,;558,;614,;;;;;
202211;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;237,;237,;196,;41,;;;;;
202211;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3296,;2810,;1479,;1817,;;;;;
202211;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148,;145,;89,;59,;;;;;
202211;40408;FUNDACAO CULTURAL PALMARES;FCP;25,;25,;23,;2,;;;;;
202211;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1040,;844,;343,;697,;;;;;
202211;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;589,;589,;412,;177,;;;;;
202211;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87,;87,;,;87,;;;;;
202211;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6424,;6409,;2917,;3507,;;;;;
202211;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5885,;5790,;5742,;143,;;;;;
202211;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5595,;5594,;5372,;223,;;;;;
202211;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2734,;2727,;2717,;17,;;;;;
202211;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7,;7,;,;7,;;;;;
202211;41100;MINISTERIO DAS COMUNICACOES;MCOM;85,;85,;80,;5,;;;;;
202211;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1771,;1576,;1304,;467,;;;;;
202211;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6539,;3992,;2834,;3705,;;;;;
202211;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1490,;1489,;639,;851,;;;;;
202211;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;740,;595,;359,;381,;;;;;
202211;44205;AGENCIA NACIONAL DE AGUAS;ANA;397,;380,;289,;108,;;;;;
202211;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216,;215,;116,;100,;;;;;
202211;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2871,;2222,;1502,;1369,;;;;;
202211;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;595,;580,;425,;170,;;;;;
202211;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11528,;11525,;4079,;7449,;;;;;
202211;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;693,;693,;318,;375,;;;;;
202211;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826,;533,;330,;496,;;;;;
202211;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;986,;937,;406,;580,;;;;;
202211;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1828,;1551,;1258,;570,;;;;;
202211;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201,;191,;130,;71,;;;;;
202211;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;230,;208,;169,;61,;;;;;
202211;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97,;97,;69,;28,;;;;;
202211;54000;MINISTERIO DO TURISMO;MTUR;838,;819,;692,;146,;;;;;
202211;55000;MINISTERIO DA CIDADANIA;MC;994,;756,;407,;587,;;;;;
202211;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502,;379,;176,;326,;;;;;
202211;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43454,;42084,;19151,;24303,;;;;;
202211;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5080,;2624,;2213,;2867,;;;;;
202211;70000;COMANDO DA MARINHA;CM;9006,;7992,;3050,;5956,;;;;;
202211;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89,;38,;36,;53,;;;;;
202211;98000;ORGAO CENTRAL DO SIPEC;SIPEC;6066,;,;,;6066,;;;;;
202212;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;11990,;11222,;5916,;6074,;;;;;
202212;15000;MINISTERIO DA EDUCACAO;MEC;34466,;1877,;665,;33801,;;;;;
202212;16000;COMANDO DO EXERCITO;C.EX;7920,;7918,;3421,;4499,;;;;;
202212;16100;FUNDACAO OSORIO;F.OSORIO;93,;92,;56,;37,;;;;;
202212;17000;MINISTERIO DA ECONOMIA;ME;65653,;55513,;26467,;39186,;;;;;
202212;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3548,;3485,;2566,;982,;;;;;
202212;20101;PRESIDENCIA DA REPUBLICA;PR;666,;224,;90,;576,;;;;;
202212;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4572,;1357,;1088,;3484,;;;;;
202212;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17573,;17438,;14661,;2912,;;;;;
202212;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;333,;28,;;;;;
202212;21000;COMANDO DA AERONAUTICA;C.AER;8605,;7641,;3106,;5499,;;;;;
202212;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
