ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA
202209;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5.686,00;4.791,00;2.904,00;2.782,00
202209;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1.053,00;704;490;563
202209;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1.172,00;831;558;614
202209;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;237;237;197;40
202209;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3.296,00;2.810,00;1.502,00;1.794,00
202209;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148;145;89;59
202209;40408;FUNDACAO CULTURAL PALMARES;FCP;25;25;23;2
202209;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1.040,00;844;344;696
202209;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;589;589;412;177
202209;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87;87;0;87
202209;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6.424,00;6.408,00;2.898,00;3.526,00
202209;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5.908,00;5.839,00;5.794,00;114
202209;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5.652,00;5.635,00;5.415,00;237
202209;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2.752,00;2.746,00;2.736,00;16
202209;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7;7;0;7
202209;41100;MINISTERIO DAS COMUNICACOES;MCOM;85;85;80;5
202209;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1.771,00;1.576,00;1.306,00;465
202209;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6.553,00;4.006,00;2.850,00;3.703,00
202209;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1.498,00;1.497,00;658;840
202209;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;741;596;362;379
202209;44205;AGENCIA NACIONAL DE AGUAS;ANA;397;380;289;108
202209;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216;215;117;99
202209;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2.873,00;2.224,00;1.498,00;1.375,00
202209;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;598;583;428;170
202209;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11.528,00;11.525,00;4.106,00;7.422,00
202209;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;693;693;318;375
202209;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826;533;331;495
202209;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;990;941;411;579
202209;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1.829,00;1.552,00;1.262,00;567
202209;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201;191;130;71
202209;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;230;208;169;61
202209;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97;97;69;28
202209;54000;MINISTERIO DO TURISMO;MTUR;839;820;696;143
202209;55000;MINISTERIO DA CIDADANIA;MC;994;756;407;587
202209;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502;379;177;325
202209;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43.484,00;42.157,00;19.259,00;24.225,00
202209;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5.080,00;2.624,00;2.210,00;2.870,00
202209;70000;COMANDO DA MARINHA;CM;9.027,00;8.013,00;3.093,00;5.934,00
202209;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89;38;36;53
202209;98000;ORGAO CENTRAL DO SIPEC;SIPEC;6.066,00;0;0;6.066,00
202210;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12.002,00;11.233,00;5.967,00;6.035,00
202210;15000;MINISTERIO DA EDUCACAO;MEC;34.497,00;1.883,00;674;33.823,00
202210;16000;COMANDO DO EXERCITO;C.EX;7.949,00;7.947,00;3.468,00;4.481,00
202210;16100;FUNDACAO OSORIO;F.OSORIO;93;92;56;37
202210;17000;MINISTERIO DA ECONOMIA;ME;65.872,00;55.732,00;26.705,00;39.167,00
202210;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3.548,00;3.485,00;2.578,00;970
202210;20101;PRESIDENCIA DA REPUBLICA;PR;668;226;91;577
202210;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4.572,00;1.357,00;1.089,00;3.483,00
202210;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17.577,00;17.439,00;14.554,00;3.023,00
202210;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361;361;333;28
202210;21000;COMANDO DA AERONAUTICA;C.AER;8.619,00;7.655,00;3.147,00;5.472,00
202210;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69;0;0;69
202210;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176;176;53;123
202210;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;342;342;171;171
202210;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1.201,00;1.198,00;904;297
202210;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;450;450;250;200
202210;25000;MINISTERIO DA SAUDE;MS;77.912,00;73.209,00;39.982,00;37.930,00
202210;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504;499;391;113
202210;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283;280;249;34
202210;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1.121,00;1.101,00;417;704
202210;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617;533;371;246
202210;26201;COLEGIO PEDRO II;C.PEDROII;2.286,00;2.285,00;2.164,00;122
202210;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1.042,00;1.007,00;987;55
202210;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3.512,00;3.482,00;3.353,00;159
202210;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5.920,00;5.904,00;5.532,00;388
202210;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5.726,00;5.642,00;5.344,00;382
202210;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3.913,00;3.903,00;3.716,00;197
202210;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5.294,00;5.254,00;5.099,00;195
202210;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7.658,00;7.483,00;6.913,00;745
202210;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3.273,00;3.243,00;3.106,00;167
202210;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7.695,00;7.626,00;7.178,00;517
202210;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5.534,00;5.473,00;5.232,00;302
202210;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6.327,00;6.283,00;5.804,00;523
202210;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6.367,00;6.346,00;5.950,00;417
202210;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6.808,00;6.753,00;6.379,00;429
202210;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5.648,00;5.610,00;5.332,00;316
202210;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5.580,00;5.554,00;5.270,00;310
202210;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13.706,00;13.571,00;12.768,00;938
202210;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5.871,00;5.776,00;5.459,00;412
202210;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4.771,00;4.734,00;4.469,00;302
202210;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2.476,00;2.451,00;2.360,00;116
202210;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2.457,00;2.411,00;2.279,00;178
202210;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1.077,00;1.065,00;1.015,00;62
202210;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2.030,00;2.003,00;1.976,00;54
202210;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3.109,00;3.068,00;2.858,00;251
202210;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1.218,00;1.129,00;1.098,00;120
202210;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2.156,00;2.123,00;1.996,00;160
202210;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1.566,00;1.497,00;1.436,00;130
202210;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1.570,00;1.564,00;1.402,00;168
202210;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1.645,00;1.636,00;1.604,00;41
202210;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3.717,00;3.712,00;3.585,00;132
202210;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;942;922;910;32
202210;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;903;881;859;44
202210;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5.739,00;5.692,00;5.309,00;430
202210;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1.470,00;1.393,00;1.353,00;117
202210;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1.319,00;1.283,00;1.268,00;51
202210;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1.857,00;1.824,00;1.801,00;56
202210;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;959;939;891;68
202210;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1.371,00;1.348,00;1.296,00;75
202210;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2.459,00;2.450,00;2.287,00;172
202210;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3.453,00;3.399,00;3.254,00;199
202210;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6.053,00;6.009,00;5.665,00;388
202210;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3.643,00;3.627,00;3.500,00;143
202210;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2.080,00;2.040,00;1.913,00;167
202210;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5.048,00;5.035,00;4.847,00;201
202210;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1.505,00;1.474,00;1.422,00;83
202210;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3.628,00;3.556,00;3.288,00;340
202210;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1.719,00;1.690,00;1.598,00;121
202210;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2.752,00;2.709,00;2.595,00;157
202210;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3.118,00;3.056,00;2.915,00;203
202210;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2.362,00;2.321,00;2.227,00;135
202210;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3.093,00;3.058,00;2.963,00;130
202210;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3.322,00;3.301,00;3.176,00;146
202210;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3.485,00;3.441,00;3.258,00;227
202210;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;591;585;571;20
202210;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1.453,00;1.435,00;1.362,00;91
202210;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1.215,00;1.198,00;1.134,00;81
202210;26292;FUNDACAO JOAQUIM NABUCO;FJN;452;452;170;282
202210;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548;498;344;204
202210;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1.589,00;1.569,00;1.512,00;77
202210;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1.694,00;1.673,00;1.592,00;102
202210;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1.569,00;1.538,00;1.499,00;70
202210;26401;INSTITUTO FEDERAL DO ACRE;IFAC;863;768;738;125
202210;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1.884,00;1.867,00;1.837,00;47
202210;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1.965,00;1.859,00;1.760,00;205
202210;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1.957,00;1.777,00;1.701,00;256
202210;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3.853,00;3.755,00;3.641,00;212
202210;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2.939,00;2.916,00;2.834,00;105
202210;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1.421,00;1.415,00;1.377,00;44
202210;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3.270,00;3.228,00;3.174,00;96
202210;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1.909,00;1.898,00;1.859,00;50
202210;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1.369,00;1.342,00;1.324,00;45
202210;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1.314,00;1.306,00;1.290,00;24
202210;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1.149,00;1.138,00;1.116,00;33
202210;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1.170,00;1.154,00;1.131,00;39
202210;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2.041,00;1.990,00;1.934,00;107
202210;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1.275,00;1.220,00;1.179,00;96
202210;26416;INSTITUTO FEDERAL DO PARA;IFPA;2.585,00;2.541,00;2.421,00;164
202210;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2.388,00;2.380,00;2.345,00;43
202210;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2.393,00;2.354,00;2.267,00;126
202210;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2.186,00;2.169,00;2.126,00;60
202210;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1.475,00;1.464,00;1.418,00;57
202210;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1.264,00;1.240,00;1.216,00;48
202210;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1.873,00;1.870,00;1.773,00;100
202210;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1.533,00;1.252,00;1.176,00;357
202210;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1.284,00;1.269,00;1.261,00;23
202210;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;687;638;607;80
202210;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;3.041,00;2.819,00;2.654,00;387
202210;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1.375,00;1.327,00;1.281,00;94
202210;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2.094,00;2.059,00;1.995,00;99
202210;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1.039,00;1.028,00;1.010,00;29
202210;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2.442,00;2.336,00;2.239,00;203
202210;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2.621,00;2.407,00;2.355,00;266
202210;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2.029,00;2.001,00;1.898,00;131
202210;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1.755,00;1.724,00;1.651,00;104
202210;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2.739,00;2.717,00;2.682,00;57
202210;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1.834,00;1.827,00;1.771,00;63
202210;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;721;699;654;67
202210;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2.670,00;2.642,00;2.571,00;99
202210;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4.628,00;4.621,00;4.542,00;86
202210;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1.425,00;1.407,00;1.367,00;58
202210;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1.112,00;1.093,00;1.078,00;34
202210;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;787;759;732;55
202210;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648;638;609;39
202210;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793;769;748;45
202210;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;694;644;638;56
202210;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;586;571;566;20
202210;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3.730,00;2.053,00;1.368,00;2.362,00
202210;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1.949,00;1.410,00;705;1.244,00
202210;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1.857,00;1.402,00;931;926
202210;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13.833,00;13.831,00;13.097,00;736
202210;32000;MINISTERIO DE MINAS E ENERGIA;MME;712;712;155;557
202210;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776;776;591;185
202210;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;811;781;686;125
202210;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2.115,00;836;668;1.447,00
202210;33000;MINISTERIO DO TRABALHO E PREVIDENCIA;MTP;10.411,00;8.793,00;8.759,00;1.652,00
202210;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231;159;72;159
202210;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5.470,00;3.880,00;2.711,00;2.759,00
202210;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78;69;44;34
202210;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6.559,00;6.258,00;4.619,00;1.940,00
202210;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4.226,00;4.220,00;1.464,00;2.762,00
202210;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1.635,00;1.620,00;1.519,00;116
202210;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;709;677;610;99
202210;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;1.999,00;1.249,00;1.138,00;861
202210;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52;50;39;13
202210;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1.764,00;1.226,00;989;775
202210;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;477;442;360;117
202210;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4.270,00;3.383,00;2.166,00;2.104,00
202210;40105;MINISTERIO DA DEFESA;MD;3.010,00;2.664,00;1.359,00;1.651,00
202210;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8.884,00;8.831,00;6.696,00;2.188,00
202210;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5.686,00;4.791,00;2.896,00;2.790,00
202210;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1.053,00;704;490;563
202210;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1.172,00;831;558;614
202210;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;237;237;196;41
202210;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3.296,00;2.810,00;1.489,00;1.807,00
202210;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148;145;89;59
202210;40408;FUNDACAO CULTURAL PALMARES;FCP;25;25;23;2
202210;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1.040,00;844;344;696
202210;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;589;589;412;177
202210;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87;87;0;87
202210;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6.424,00;6.408,00;2.914,00;3.510,00
202210;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5.885,00;5.815,00;5.766,00;119
202210;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5.647,00;5.646,00;5.424,00;223
202210;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2.741,00;2.734,00;2.724,00;17
202210;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7;7;0;7
202210;41100;MINISTERIO DAS COMUNICACOES;MCOM;85;85;80;5
202210;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1.771,00;1.576,00;1.305,00;466
202210;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6.546,00;3.999,00;2.842,00;3.704,00
202210;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1.495,00;1.494,00;651;844
202210;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;740;595;360;380
202210;44205;AGENCIA NACIONAL DE AGUAS;ANA;397;380;289;108
202210;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216;215;116;100
202210;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2.873,00;2.224,00;1.506,00;1.367,00
202210;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;597;582;427;170
202210;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11.528,00;11.525,00;4.091,00;7.437,00
202210;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;693;693;318;375
202210;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826;533;331;495
202210;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;987;938;408;579
202210;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1.829,00;1.552,00;1.261,00;568
202210;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;201;191;130;71
202210;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;230;208;169;61
202210;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97;97;69;28
202210;54000;MINISTERIO DO TURISMO;MTUR;839;820;695;144
202210;55000;MINISTERIO DA CIDADANIA;MC;994;756;407;587
202210;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502;379;176;326
202210;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43.467,00;42.097,00;19.197,00;24.270,00
202210;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5.080,00;2.624,00;2.209,00;2.871,00
202210;70000;COMANDO DA MARINHA;CM;9.016,00;8.002,00;3.077,00;5.939,00
202210;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89;38;36;53
202210;98000;ORGAO CENTRAL DO SIPEC;SIPEC;6.066,00;0;0;6.066,00
202211;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;11.994,00;11.225,00;5.933,00;6.061,00
202211;15000;MINISTERIO DA EDUCACAO;MEC;34.494,00;1.880,00;669;33.825,00
202211;16000;COMANDO DO EXERCITO;C.EX;7.929,00;7.927,00;3.439,00;4.490,00
202211;16100;FUNDACAO OSORIO;F.OSORIO;93;92;56;37
202211;17000;MINISTERIO DA ECONOMIA;ME;65.785,00;55.645,00;26.596,00;39.189,00
202211;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3.548,00;3.485,00;2.569,00;979
202211;20101;PRESIDENCIA DA REPUBLICA;PR;667;225;91;576
202211;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4.572,00;1.357,00;1.087,00;3.485,00
202211;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17.577,00;17.441,00;14.674,00;2.903,00
202211;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361;361;333;28
202211;21000;COMANDO DA AERONAUTICA;C.AER;8.612,00;7.648,00;3.127,00;5.485,00
202211;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69;0;0;69
202211;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176;176;53;123
202211;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;342;342;169;173
202211;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1.201,00;1.198,00;899;302
202211;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;450;450;250;200
202211;25000;MINISTERIO DA SAUDE;MS;77.807,00;73.104,00;39.791,00;38.016,00
202211;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504;499;390;114
202211;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283;280;249;34
202211;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1.121,00;1.101,00;416;705
202211;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617;533;371;246
202211;26201;COLEGIO PEDRO II;C.PEDROII;2.286,00;2.285,00;2.166,00;120
202211;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1.042,00;1.006,00;987;55
202211;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3.512,00;3.482,00;3.349,00;163
202211;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5.922,00;5.907,00;5.526,00;396
202211;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5.724,00;5.642,00;5.341,00;383
202211;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3.912,00;3.902,00;3.712,00;200
202211;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5.292,00;5.252,00;5.086,00;206
202211;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7.654,00;7.494,00;6.917,00;737
202211;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3.272,00;3.242,00;3.102,00;170
202211;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7.695,00;7.641,00;7.180,00;515
